project_id,project_type,region,date,section,ref,description,unit,quantity,rate,category,amount
P011-FIBRE,Fibre Duct Network,Dublin,2022-10-25,Chambers & Jointing Bays,,Supply and fit B125 composite cover and frame to chamber,nr,20.0,260.08,Chambers & Jointing Bays,5201.6
P011-FIBRE,Fibre Duct Network,Dublin,2022-10-25,Ducting & Cable Protection,,SUPPLY AND INSTALL DRAW ROPE TO EXISTING DUCT,m,935.42,1.53,Ducting & Cable Protection,1431.19
P011-FIBRE,Fibre Duct Network,Dublin,2022-10-25,Ducting & Cable Protection,,Concrete surround to ducts C20/25,m3,51.84,198.23,Ducting & Cable Protection,10276.24
P011-FIBRE,Fibre Duct Network,Dublin,2022-10-25,Traffic Management,,Provision of traffic management with two-way portable signals,week,39.0,2220.16,Traffic Management,86586.24
P011-FIBRE,Fibre Duct Network,Dublin,2022-10-25,Excavation & Earthworks,,Supply and place imported granular fill Clause 804,m3,374.42,48.19,Excavation & Earthworks,18043.3
P011-FIBRE,Fibre Duct Network,Dublin,2022-10-25,Ducting & Cable Protection,,Horizontal directional drill 250mm bore inc. entry and exit pits,m,203.43,268.43,Ducting & Cable Protection,54606.71
P011-FIBRE,Fibre Duct Network,Dublin,2022-10-25,Excavation & Earthworks,,Excavation in rock inc. breaking and removal (as drawing),m3,6.76,167.81,Excavation & Earthworks,1134.4
P011-FIBRE,Fibre Duct Network,Dublin,2022-10-25,Preliminaries & Site Setup,,SITE SUPERVISION - SITE AGENT,week,21.0,1941.82,Preliminaries & Site Setup,40778.22
P012-MV,MV Cable Installation,Munster,2023-03-11,Traffic Management,,PREPARATION AND APPROVAL OF TRAFFIC MANAGEMENT PLAN (CHAPTER 8),item,1.0,379.51,Traffic Management,379.51
P012-MV,MV Cable Installation,Munster,2023-03-11,Road Reinstatement & Surfacing,,Planing of existing bituminous surfacing 40mm,m2,80.37,8.67,Road Reinstatement & Surfacing,696.81
P012-MV,MV Cable Installation,Munster,2023-03-11,Ducting & Cable Protection,,Supply and lay 110mm diameter twinwall duct c/w draw rope,m,110.71,16.21,Ducting & Cable Protection,1794.61
P012-MV,MV Cable Installation,Munster,2023-03-11,Road Reinstatement & Surfacing,,S&L 40mm SMA surface course,m2,634.33,15.37,Road Reinstatement & Surfacing,9749.65
P012-MV,MV Cable Installation,Munster,2023-03-11,Cabling & Terminations,,Terminate MV cable into switchgear inc. testing,nr,4.0,968.72,Cabling & Terminations,3874.88
P012-MV,MV Cable Installation,Munster,2023-03-11,Testing & Commissioning,,Testing and energisation of MV network including switching,item,1.0,2709.54,Testing & Commissioning,2709.54
P012-MV,MV Cable Installation,Munster,2023-03-11,Cabling & Terminations,,Fusion splice fibre optic cable c/w tray and closure,nr,37.0,41.61,Cabling & Terminations,1539.57
P012-MV,MV Cable Installation,Munster,2023-03-11,Plant & Equipment Supply,,S&I 315kVA ground mounted transformer,nr,3.0,13865.89,Plant & Equipment Supply,41597.67
P012-MV,MV Cable Installation,Munster,2023-03-11,Chambers & Jointing Bays,,"Construct type JB9 jointing chamber including excavation, base and backfill",nr,5.0,1579.54,Chambers & Jointing Bays,7897.7
P012-MV,MV Cable Installation,Munster,2023-03-11,Excavation & Earthworks,,Excavation in rock inc. breaking and removal,m3,9.9,158.7,Excavation & Earthworks,1571.13
P012-MV,MV Cable Installation,Munster,2023-03-11,Cabling & Terminations,,Straight joint to MV cable,nr,8.0,846.79,Cabling & Terminations,6774.32
P012-MV,MV Cable Installation,Munster,2023-03-11,Ducting & Cable Protection,,S&L 1no. 110mm HDPE duct in prepared trench incl. bedding,m,144.35,10.87,Ducting & Cable Protection,1569.08
P012-MV,MV Cable Installation,Munster,2023-03-11,Chambers & Jointing Bays,,"Construct type JB6 jointing chamber incl. excavation, base and backfill",nr,10.0,813.07,Chambers & Jointing Bays,8130.7
P012-MV,MV Cable Installation,Munster,2023-03-11,Excavation & Earthworks,,Disposal of surplus excavated material off site to licensed facility,m3,278.14,42.06,Excavation & Earthworks,11698.57
P012-MV,MV Cable Installation,Munster,2023-03-11,Road Reinstatement & Surfacing,,Planing of existing bituminous surfacing 40mm,m2,144.08,7.9,Road Reinstatement & Surfacing,1138.23
P012-MV,MV Cable Installation,Munster,2023-03-11,Cabling & Terminations,,Fusion splice fibre optic cable including tray and closure,nr,63.0,24.55,Cabling & Terminations,1546.65
P012-MV,MV Cable Installation,Munster,2023-03-11,Cabling & Terminations,,Straight joint to MV cable,nr,5.0,1056.24,Cabling & Terminations,5281.2
P012-MV,MV Cable Installation,Munster,2023-03-11,Cabling & Terminations,,Supply and pull in 300mm2 3 core XLPE MV cable including all fixings,m,179.88,51.71,Cabling & Terminations,9301.59
P012-MV,MV Cable Installation,Munster,2023-03-11,Cabling & Terminations,,Supply and pull in 95mm2 3 core XLPE MV cable including all fixings,m,185.92,22.5,Cabling & Terminations,4183.2
P012-MV,MV Cable Installation,Munster,2023-03-11,Chambers & Jointing Bays,,"Construct type JB6 jointing chamber including excavation, base and backfill",nr,3.0,1409.4,Chambers & Jointing Bays,4228.2
P012-MV,MV Cable Installation,Munster,2023-03-11,Cabling & Terminations,,TERMINATE MV CABLE INTO SWITCHGEAR INCLUDING TESTING,nr,3.0,596.91,Cabling & Terminations,1790.73
P012-MV,MV Cable Installation,Munster,2023-03-11,Cabling & Terminations,,Pull in LV service cable 35mm2 to dwelling including duct entry,m,635.12,13.39,Cabling & Terminations,8504.26
P012-MV,MV Cable Installation,Munster,2023-03-11,Ducting & Cable Protection,,HORIZONTAL DIRECTIONAL DRILL 125MM BORE INCLUDING ENTRY AND EXIT PITS,m,88.1,120.5,Ducting & Cable Protection,10616.05
P012-MV,MV Cable Installation,Munster,2023-03-11,Chambers & Jointing Bays,,Supply and fit C250 ductile cover and frame to chamber,nr,2.0,327.58,Chambers & Jointing Bays,655.16
P012-MV,MV Cable Installation,Munster,2023-03-11,Ducting & Cable Protection,,Supply and lay 4no. 110mm HDPE duct in prepared trench including bedding,m,617.6,42.73,Ducting & Cable Protection,26390.05
P012-MV,MV Cable Installation,Munster,2023-03-11,Traffic Management,,ROAD CLOSURE LICENCE AND ADVANCE WARNING SIGNAGE (as drawing),item,1.0,1897.54,Traffic Management,1897.54
P012-MV,MV Cable Installation,Munster,2023-03-11,Cabling & Terminations,,"Earthing installation including rods, tape and connections (as drawing)",item,1.0,1429.6,Cabling & Terminations,1429.6
P012-MV,MV Cable Installation,Munster,2023-03-11,Chambers & Jointing Bays,,Supply and fit C250 ductile cover and frame to chamber,nr,10.0,259.55,Chambers & Jointing Bays,2595.5
P012-MV,MV Cable Installation,Munster,2023-03-11,Ducting & Cable Protection,,Supply & lay cable protection tiles and marker tape,m,79.42,2.86,Ducting & Cable Protection,227.14
P012-MV,MV Cable Installation,Munster,2023-03-11,Testing & Commissioning,,INSULATION RESISTANCE AND CONTINUITY TESTING OF INSTALLED CABLE (as drawing),nr,9.0,249.02,Testing & Commissioning,2241.18
P012-MV,MV Cable Installation,Munster,2023-03-11,Cabling & Terminations,,Blow in fibre optic cable to existing subduct,m,1217.98,3.1,Cabling & Terminations,3775.74
P012-MV,MV Cable Installation,Munster,2023-03-11,Ducting & Cable Protection,,SUPPLY AND LAY 2NO. 110MM HDPE DUCT IN PREPARED TRENCH INCLUDING BEDDING,m,706.88,26.8,Ducting & Cable Protection,18944.38
P012-MV,MV Cable Installation,Munster,2023-03-11,Road Reinstatement & Surfacing,,Reinstate road markings to match existing,m,112.1,9.11,Road Reinstatement & Surfacing,1021.23
P012-MV,MV Cable Installation,Munster,2023-03-11,Ducting & Cable Protection,,Supply and lay 6no. 110mm HDPE duct in prepared trench including bedding,m,1541.62,46.91,Ducting & Cable Protection,72317.39
P012-MV,MV Cable Installation,Munster,2023-03-11,Preliminaries & Site Setup,,"Site set up, welfare unit and secure compound",week,7.0,1128.8,Preliminaries & Site Setup,7901.6
P012-MV,MV Cable Installation,Munster,2023-03-11,Cabling & Terminations,,Supply and pull in 185mm2 3 core XLPE MV cable including all fixings,m,564.34,34.91,Cabling & Terminations,19701.11
P012-MV,MV Cable Installation,Munster,2023-03-11,Ducting & Cable Protection,,Supply & install draw rope to existing duct,m,656.44,0.81,Ducting & Cable Protection,531.72
P012-MV,MV Cable Installation,Munster,2023-03-11,Cabling & Terminations,,Straight joint to MV cable,nr,3.0,1146.51,Cabling & Terminations,3439.53
P012-MV,MV Cable Installation,Munster,2023-03-11,Ducting & Cable Protection,,Horizontal directional drill 180mm bore including entry and exit pits,m,14.82,192.16,Ducting & Cable Protection,2847.81
P012-MV,MV Cable Installation,Munster,2023-03-11,Professional Services & Surveys,,Preparation of as-built drawings and safety file,item,1.0,1589.39,Professional Services & Surveys,1589.39
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,New 25mm water service connection to boundary box,nr,11.0,313.33,Watermains,3446.63
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,New 25mm water service connection to boundary box,nr,64.0,263.01,Watermains,16832.64
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Traffic Management,,Road closure licence and advance warning signage,item,1.0,1492.05,Traffic Management,1492.05
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,New 25mm water service connection to boundary box,nr,34.0,401.81,Watermains,13661.54
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,Supply and lay 90mm PE100 watermain c/w fittings,m,722.77,50.57,Watermains,36550.48
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Road Reinstatement & Surfacing,,Supply and lay 50mm HRA surface course,m2,457.67,29.35,Road Reinstatement & Surfacing,13432.61
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Preliminaries & Site Setup,,Site supervision - site agent,week,30.0,2097.53,Preliminaries & Site Setup,62925.9
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,Supply & install fire hydrant inc. marker post,nr,8.0,1134.97,Watermains,9079.76
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Chambers & Jointing Bays,,Supply and fit D400 ductile cover and frame to chamber,nr,7.0,422.17,Chambers & Jointing Bays,2955.19
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Road Reinstatement & Surfacing,,Planing of existing bituminous surfacing 40mm,m2,183.22,9.86,Road Reinstatement & Surfacing,1806.55
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Traffic Management,,Road closure licence and advance warning signage,item,1.0,1282.6,Traffic Management,1282.6
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Excavation & Earthworks,,Excavate trench in existing carriageway including saw cutting and breaking out,m,908.16,39.71,Excavation & Earthworks,36063.03
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,S&L 90MM PE100 WATERMAIN INC. FITTINGS,m,614.92,41.23,Watermains,25353.15
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Road Reinstatement & Surfacing,,Planing of existing bituminous surfacing 40mm,m2,280.24,7.64,Road Reinstatement & Surfacing,2141.03
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,Supply and install fire hydrant incl. marker post,nr,9.0,1185.02,Watermains,10665.18
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,New 25mm water service connection to boundary box,nr,10.0,421.37,Watermains,4213.7
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Road Reinstatement & Surfacing,,Supply and lay 40mm SMA surface course (as drawing),m2,834.82,24.04,Road Reinstatement & Surfacing,20069.07
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,New 25mm water service connection to boundary box,nr,36.0,412.0,Watermains,14832.0
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Testing & Commissioning,,Testing and energisation of MV network including switching,item,1.0,1842.28,Testing & Commissioning,1842.28
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Excavation & Earthworks,,Dewatering of excavations including pumps and settlement tank,week,7.0,1039.36,Excavation & Earthworks,7275.52
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Excavation & Earthworks,,Excavate trench 600mm wide x 1.0m deep in soft ground c/w support and backfill,m,1371.98,42.34,Excavation & Earthworks,58089.63
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,SUPPLY & INSTALL FIRE HYDRANT INCLUDING MARKER POST,nr,5.0,1229.8,Watermains,6149.0
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Testing & Commissioning,,Testing and energisation of MV network including switching,item,1.0,2393.81,Testing & Commissioning,2393.81
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,Supply and install fire hydrant incl. marker post,nr,7.0,791.56,Watermains,5540.92
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Excavation & Earthworks,,Supply and place imported granular fill Clause 804,m3,451.29,49.18,Excavation & Earthworks,22194.44
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Road Reinstatement & Surfacing,,SUPPLY AND LAY 30mm AC10 surface course,m2,1292.41,17.87,Road Reinstatement & Surfacing,23095.37
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Preliminaries & Site Setup,,"Site set up, welfare unit and secure compound",week,18.0,1077.91,Preliminaries & Site Setup,19402.38
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Road Reinstatement & Surfacing,,SUPPLY AND LAY 40MM SMA SURFACE COURSE,m2,2064.14,18.26,Road Reinstatement & Surfacing,37691.2
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,S&I fire hydrant including marker post,nr,13.0,948.84,Watermains,12334.92
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Excavation & Earthworks,,Supply and place imported granular fill Clause 804 (as drawing),m3,809.27,46.97,Excavation & Earthworks,38011.41
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,Supply and lay 90mm PE100 watermain including fittings,m,336.4,45.6,Watermains,15339.84
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Chambers & Jointing Bays,,RAISE OR LOWER EXISTING CHAMBER TO FINISHED ROAD LEVEL,nr,14.0,326.69,Chambers & Jointing Bays,4573.66
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Road Reinstatement & Surfacing,,Planing of existing bituminous surfacing 40mm (as drawing),m2,909.29,6.95,Road Reinstatement & Surfacing,6319.57
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,New 25mm water service connection to boundary box,nr,26.0,322.62,Watermains,8388.12
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Chambers & Jointing Bays,,"Construct type JB4 jointing chamber including excavation, base and backfill",nr,2.0,850.4,Chambers & Jointing Bays,1700.8
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Road Reinstatement & Surfacing,,Permanent reinstatement of footpath in bitmac to road opening licence standard,m2,899.17,48.98,Road Reinstatement & Surfacing,44041.35
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,Supply and install fire hydrant including marker post,nr,9.0,839.7,Watermains,7557.3
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Road Reinstatement & Surfacing,,Supply and lay 40mm SMA surface course,m2,1869.98,27.43,Road Reinstatement & Surfacing,51293.55
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Excavation & Earthworks,,Excavation in rock c/w breaking and removal,m3,63.23,244.59,Excavation & Earthworks,15465.43
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Preliminaries & Site Setup,,Site supervision - ganger,week,14.0,1449.57,Preliminaries & Site Setup,20293.98
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Traffic Management,,Provision of traffic management with two-way portable signals,week,8.0,2210.19,Traffic Management,17681.52
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,Supply and lay 90mm PE100 watermain including fittings,m,276.19,33.72,Watermains,9313.13
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Road Reinstatement & Surfacing,,Supply and lay precast concrete kerbing including haunching,m,91.27,65.75,Road Reinstatement & Surfacing,6001.0
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Testing & Commissioning,,Testing and energisation of MV network inc. switching,item,1.0,2646.86,Testing & Commissioning,2646.86
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,SUPPLY AND LAY 180mm PE100 watermain including fittings,m,1043.73,73.3,Watermains,76505.41
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Preliminaries & Site Setup,,MOBILISATION AND DEMOBILISATION OF PLANT TO SITE,item,1.0,2151.0,Preliminaries & Site Setup,2151.0
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Road Reinstatement & Surfacing,,Reinstate road markings to match existing,m,405.07,7.49,Road Reinstatement & Surfacing,3033.97
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Excavation & Earthworks,,Supply and place imported granular fill Clause 804,m3,64.16,43.59,Excavation & Earthworks,2796.73
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Road Reinstatement & Surfacing,,S&L precast concrete kerbing including haunching,m,436.62,41.5,Road Reinstatement & Surfacing,18119.73
P013-WATERMAIN,Watermain Rehabilitation,Dublin,2023-09-01,Watermains,,SUPPLY AND LAY 250mm PE100 watermain including fittings,m,392.14,152.35,Watermains,59742.53
